"lon","lat"
-95.712891,37.09024
-72.8305154,41.8096201
-99.9018131,31.9685988
-118.442596,34.0412085
-95.712891,37.09024
-119.4179324,36.778261
-122.0651819,37.9100783
-79.0558445,35.9131996
-82.4571776,27.950575
-82.9987942,39.9611755
-97.092877,35.0077519
-77.2405153,38.9085472
-7.6920536,53.1423672
-81.7948103,26.1420358
-96.7969879,32.7766642
-95.712891,37.09024
-75.7085248,41.4886892
-72.6624209,42.3471357
-95.712891,37.09024
-78.4766781,38.0293059
-117.2425355,33.2000368
-91.9623327,30.9842977
-105.2705456,40.0149856
-95.712891,37.09024
-79.9414266,37.2709704
-95.712891,37.09024
-73.134961,40.789142
-98.8719843,30.2752011
-95.712891,37.09024
-74.0059728,40.7127753
-95.3698028,29.7604267
-77.0863383,35.0821039
-75.1652215,39.9525839
-74.4056612,40.0583238
-82.907123,40.4172871
-93.2650108,44.977753
-74.0059728,40.7127753
-74.0059728,40.7127753
-84.3879824,33.7489954
-106.346771,56.130366
-84.4013462,42.245869
-96.7969879,32.7766642
-75.1652215,39.9525839
-107.8140452,37.6302699
-86.4808043,36.9685219
-80.2767327,26.6514503
-95.712891,37.09024
-95.712891,37.09024
-118.2436849,34.0522342
-77.0909809,38.8816208
-117.2712717,32.8328112
-118.2436849,34.0522342
-73.4948445,41.146763
-74.0059728,40.7127753
-94.5785667,39.0997265
-121.8946761,36.6002378
-77.8868117,34.2103894
-119.4179324,36.778261
-99.9018131,31.9685988
-95.712891,37.09024
-81.6326234,38.3498195
-74.0218063,41.0589855
-95.3698028,29.7604267
-115.1398296,36.1699412
-73.7823549,40.9114882
-97.5164276,35.4675602
-81.6943605,41.49932
-87.6297982,41.8781136
-84.3879824,33.7489954
-74.0059728,40.7127753
-75.387693,39.9167783
-74.0059728,40.7127753
-77.0368707,38.9071923
-86.156483,39.7676769
-74.0059728,40.7127753
-81.6943605,41.49932
-79.0192997,35.7595731
-81.5157535,27.6648274
-83.373339,42.5678534
-99.9018131,31.9685988
-73.8584684,41.085652
-89.7004215,40.3084762
-95.3698028,29.7604267
-120.5542012,43.8041334
-118.2436849,34.0522342
-76.004923,41.2053599
-94.6030084,34.8955218
-106.650422,35.0843859
-90.4973286,36.0584021
-114.7420408,44.0682019
-73.9441579,40.6781784
-75.1652215,39.9525839
-87.6297982,41.8781136
-74.0059728,40.7127753
-116.419389,34.9592083
-86.01335,39.9567548
-74.0059728,40.7127753
-83.9296526,39.6847822
-118.2436849,34.0522342
-77.1945247,41.2033216
-95.712891,37.09024
-90.1994042,38.6270025
-80.6326916,26.3013917
-74.0059728,40.7127753
-85.6811017,42.9851272
-74.0059728,40.7127753
-106.0975203,39.5744309
-91.1871466,30.4514677
-88.9936873,40.4842027
-83.5378674,41.6528052
12.3401709,62.2786475
-88.7878678,43.7844397
-72.9278835,41.308274
-118.2436849,34.0522342
-92.4801989,44.0121221
-93.097702,41.8780025
-91.9623327,30.9842977
-78.6381787,35.7795897
-88.7878678,43.7844397
-78.6381787,35.7795897
-117.8265049,33.6845673
-90.0489801,35.1495343
-87.6297982,41.8781136
-84.3879824,33.7489954
-112.0740373,33.4483771
-81.3792365,28.5383355
-94.6858998,46.729553
-76.6121893,39.2903848
-95.712891,37.09024
-80.2331036,26.1275862
-77.6088465,43.1565779
-95.712891,37.09024
-79.3831843,43.653226
-91.8318334,37.9642529
-82.907123,40.4172871
-77.0368707,38.9071923
-90.1717987,44.6688524
-84.3879824,33.7489954
-81.655651,30.3321838
-95.6963355,30.3882613
-74.0059728,40.7127753
-76.6121893,39.2903848
-87.2169149,30.421309
-75.1946248,40.9867609
-75.1946248,40.9867609
-87.6297982,41.8781136
-105.0813734,39.7047095
-95.3698028,29.7604267
-85.323214,51.253775
-74.511172,40.3025907
-75.4714098,40.6022939
-84.3879824,33.7489954
-83.5378674,41.6528052
-79.9958864,40.4406248
-94.6858998,46.729553
-87.6297982,41.8781136
-79.3831843,43.653226
-85.6023643,44.3148443
-95.3698028,29.7604267
-83.9879625,33.9562149
-73.8370786,40.9125992
-84.3879824,33.7489954
-77.0368707,38.9071923
-74.0059728,40.7127753
-84.3879824,33.7489954
-77.4985673,38.9120704
-90.0715323,29.9510658
-95.712891,37.09024
-97.9364326,35.052565
-87.6297982,41.8781136
-82.4571776,27.950575
-75.1652215,39.9525839
-87.9064736,43.0389025
-79.3831843,43.653226
-78.898619,35.9940329
-122.2711137,37.8043637
-82.7535049,39.8842304
-84.3782734,39.2320029
-98.4936282,29.4241219
-74.0059728,40.7127753
-112.0740373,33.4483771
-96.7969879,32.7766642
-84.3879824,33.7489954
-82.4065901,42.974536
-97.7430608,30.267153
-104.990251,39.7392358
-77.0368707,38.9071923
-117.1610838,32.715738
-106.346771,56.130366
-74.2057011,41.0167639
-86.48984,46.273527
-97.7430608,30.267153
-77.0368707,38.9071923
-83.2948922,36.2139814
-94.5785667,39.0997265
-87.6297982,41.8781136
-79.8711024,43.2557206
-104.990251,39.7392358
-84.5120196,39.1031182
-117.9988026,33.6594835
-81.1637245,33.836081
-75.1926937,40.1416782
-87.9064736,43.0389025
-82.907123,40.4172871
-72.2495231,41.8084314
-78.898619,35.9940329
-90.0715323,29.9510658
-111.891363,40.767829
-121.9877444,38.3565773
-118.081733,33.9022367
-118.3089624,33.8883487
-118.2250725,33.9816812
-118.2436849,34.0522342
-77.0947092,38.984652
-105.2551187,54.5259614
-85.6023643,44.3148443
-95.712891,37.09024
-95.3698028,29.7604267
-119.7029194,36.8252277
-74.0381143,40.2276709
-99.9018131,31.9685988
-79.7919754,36.0726354
-81.9320482,34.9495672
-74.0059728,40.7127753
-105.2227978,35.5942137
-73.9441579,40.6781784
-95.712891,37.09024
-114.7420408,44.0682019
-80.244216,36.0998596
-79.3831843,43.653226
-87.6297982,41.8781136
-74.0059728,40.7127753
-77.0947092,38.984652
-101.7203993,41.1282178
-122.0363496,37.36883
-76.0763305,38.7742826
-75.5276699,38.9108325
-81.378447,40.7989473
0.4690888,51.7343313
-84.1593818,39.6283928
-82.4542632,27.0997775
-111.0937311,34.0489281
-95.712891,37.09024
-84.3879824,33.7489954
-97.5164276,35.4675602
144.793731,13.444304
-97.092877,35.0077519
-89.7984096,32.3129234
-97.5164276,35.4675602
-106.346771,56.130366
-118.2436849,34.0522342
-77.0368707,38.9071923
-95.712891,37.09024
-117.9298493,33.6188829
-75.1652215,39.9525839
-99.9018131,31.9685988
-97.8530686,30.5788055
-122.4194155,37.7749295
-74.0059728,40.7127753
-84.2700179,37.8393332
-87.5710898,37.9715592
-91.8318334,35.20105
-95.712891,37.09024
-87.9631308,42.1662831
-83.0790865,42.8105356
-87.6297982,41.8781136
-77.0368707,38.9071923
-84.38131,33.8616694
-81.5157535,27.6648274
-86.158068,39.768403
-95.712891,37.09024
-74.0059728,40.7127753
-79.3831843,43.653226
-97.3307658,32.7554883
-79.3831843,43.653226
-110.2772856,31.5455001
-95.712891,37.09024
-79.8711024,43.2557206
-94.5785667,39.0997265
-81.3178446,28.7588833
-96.7969879,32.7766642
-77.1945247,41.2033216
-94.7976958,29.3013479
-119.4179324,36.778261
-77.3645653,35.6055108
-97.7430608,30.267153
-77.0368707,38.9071923
-85.7584557,38.2526647
-81.6943605,41.49932
-117.1610838,32.715738
-87.6297982,41.8781136
-102.552784,23.634501
-77.0469214,38.8048355
-95.712891,37.09024
-82.9000751,32.1656221
-75.1652215,39.9525839
-88.7878678,43.7844397
-94.5785667,39.0997265
-117.8531007,33.7879139
-92.0198427,30.2240897
-79.7919754,36.0726354
-118.2436849,34.0522342
-86.954437,33.4017766
-115.1398296,36.1699412
-74.0059728,40.7127753
-85.6023643,44.3148443
-74.4056612,40.0583238
-75.1652215,39.9525839
-86.8103567,33.5185892
-95.712891,37.09024
-95.712891,37.09024
-81.5157535,27.6648274
-87.6297982,41.8781136
-89.3985283,32.3546679
-76.6485822,39.0574783
-78.7811169,35.79154
-84.3879824,33.7489954
-118.2436849,34.0522342
-95.712891,37.09024
-122.5449763,37.9060368
-86.8515279,21.161908
-110.966488,32.3909071
-87.2775053,33.8312185
-95.8243956,29.7857853
-95.3698028,29.7604267
-71.5723953,43.1938516
-87.879523,41.766022
-102.3676431,31.8456816
-81.6943605,41.49932
-82.4571776,27.950575
-111.0937311,39.3209801
-74.0059728,40.7127753
-121.9552356,37.3541079
-91.8318334,35.20105
-76.1717547,43.1856814
-76.4921829,38.9784453
-121.8994016,36.9771729
-80.8431267,35.2270869
-77.0368707,38.9071923
-76.1474244,43.0481221
-92.1735164,38.5767017
-94.6858998,46.729553
-97.7430608,30.267153
-105.2705456,40.0149856
-87.6297982,41.8781136
-84.0167423,33.9190653
-122.4194155,37.7749295
-118.2436849,34.0522342
-77.6088465,43.1565779
-71.4774291,41.5800945
-87.6297982,41.8781136
-81.6781467,29.9919085
-82.4571776,27.950575
-76.6412712,39.0457549
-74.4120953,40.5187154
-76.6121893,39.2903848
-122.1660756,37.424106
-77.6088465,43.1565779
-76.4859544,44.2311717
-87.2169149,30.421309
-95.712891,37.09024
-117.1610838,32.715738
-86.1349019,40.2671941
-77.0368707,38.9071923
-90.1994042,38.6270025
-106.346771,56.130366
-79.3831843,43.653226
-79.9958864,40.4406248
-71.5723953,43.1938516
-84.3879824,33.7489954
-83.2218731,42.4733688
-84.3879824,33.7489954
-94.6707917,38.9822282
-82.9987942,39.9611755
-82.9987942,39.9611755
-79.0558445,35.9131996
-82.9000751,32.1656221
-84.3879824,33.7489954
-74.0059728,40.7127753
-121.6913439,38.1557502
-102.552784,23.634501
-118.2436849,34.0522342
